YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2018,201800417631,65.243430185,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800417634,169.96213078,3,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800417683,169.96213078,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2018,201800417687,240.76970651,3,2,4,2,3,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800417689,65.243430185,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800417697,130.57251271,2,2,1,2,2,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800417708,65.243430185,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800417709,154.69724188,2,2,3,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800417872,239.80618483,3,1,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800417884,161.74150747,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800417919,67.857868842,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800417947,170.91254134,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800417955,31.231511911,4,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800418012,239.80618488,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800418034,170.91254122,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800418036,239.80618483,3,1,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800418047,28.552321378,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800418093,170.91254122,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800418337,170.64936248,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800418387,13.627073829,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800418405,159.54854962,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800418768,287.4625676,3,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800418782,187.19330791,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800418803,149.78733643,3,1,1,2,2,5,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800418848,34.194551575,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2018,201800418896,30.490190366,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800418899,15.057170469,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800419131,170.64936248,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800419135,239.71349847,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800419226,134.17014196,3,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800419976,134.15491055,2,1,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800419998,134.15491064,3,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800421505,68.140224518,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800421538,170.64936248,3,2,1,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800421568,169.66340555,2,2,4,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800421587,83.848345626,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800421614,83.848345626,2,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800421638,415.07646545,3,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2018,201800421647,190.69810158,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2018,201800421750,149.78733649,3,2,1,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800421752,187.19330787,3,1,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800421760,76.42125785,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800421800,265.23227325,3,1,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800421812,30.426502214,2,2,1,2,3,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800421964,239.71349847,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800422091,159.54854962,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800422152,68.140224518,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422159,170.64936248,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800422207,234.88323482,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422213,167.06008573,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422215,234.88323488,3,2,4,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2018,201800422218,167.06008573,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800422221,234.88323488,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422223,167.06008573,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422227,234.88323488,3,2,4,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800422231,234.88323488,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800422234,234.88323488,3,2,1,1,1,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2018,201800422238,234.88323488,3,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2018,201800422239,74.492596604,2,2,1,2,3,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,2,1
2018,201800422240,74.492596604,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422242,74.116942954,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800422245,167.06008573,3,2,4,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800422246,160.4076611,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800422248,74.116942954,2,2,1,1,1,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422249,234.88323488,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422255,234.88323488,3,2,1,2,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422257,135.38414026,3,2,4,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422259,234.88323488,3,2,4,2,2,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800422262,234.88323485,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422264,160.40766101,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800422265,167.06008567,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800422266,167.06008567,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422268,167.06008569,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422269,234.88323489,3,2,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1
2018,201800422271,234.88323489,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422274,234.88323489,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422277,234.88323489,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2018,201800422278,239.54062013,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800422279,238.4839313,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422280,239.54062013,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422281,244.8210033,3,2,4,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422282,238.4839313,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422283,239.54062013,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2018,201800422285,160.40766103,2,1,3,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422286,234.88323484,3,1,3,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800422287,135.38414023,3,1,4,2,2,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2
2018,201800422288,69.053162019,4,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2
2018,201800422290,234.88323484,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422300,229.58937528,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422301,131.68170152,3,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422304,167.34207019,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800422306,29.712082871,2,2,1,2,3,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1
2018,201800422312,29.712082871,2,2,1,1,1,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800422318,29.712082871,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800422319,229.58937528,3,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422328,229.58937528,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2018,201800422330,67.260786829,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800422336,229.58937527,3,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800422338,167.34207021,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422340,167.34207021,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422344,229.58937527,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422347,71.623214146,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422401,32.509735858,2,2,1,2,2,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800422411,169.66340555,2,1,1,2,2,5,1,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800422419,211.51039651,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800422487,265.23227333,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2018,201800422511,30.935279892,2,2,1,2,3,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800422514,76.42125785,2,2,1,1,1,4,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422543,187.19330787,3,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2018,201800422550,30.662036712,2,1,1,2,2,5,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800422564,31.786726372,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2018,201800422566,30.812339973,2,2,4,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2018,201800422567,29.712082871,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2018,201800422568,229.58937528,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422569,29.712082871,2,2,1,2,2,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422570,131.68170152,3,2,1,1,1,5,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1
2018,201800422572,29.883948584,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422573,26.607551256,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800422577,170.91254122,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422578,170.91254134,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422579,131.6817015,3,2,1,2,2,5,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422602,229.58937533,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800422604,167.34207016,3,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422629,229.58937533,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800422665,586.07247656,3,1,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422667,360.04735392,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422670,30.426502214,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800422671,30.426502214,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800422693,131.6817015,3,2,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422697,167.34207016,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800422699,161.55986427,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800422703,229.58937523,3,2,1,2,3,5,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800422705,167.34207016,3,2,1,1,1,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800422706,67.260786803,2,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800422764,170.65463049,3,2,1,1,1,6,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800422785,238.97825394,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2018,201800422787,27.534924156,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422821,170.65463049,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800422825,159.3496284,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422827,238.97825394,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422853,170.65463049,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800422866,238.97825394,3,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800422880,132.18500855,3,2,1,2,2,5,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800422891,68.386567715,2,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800422894,170.65463049,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800422911,238.97825394,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800422913,159.3496284,2,1,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422921,170.65463049,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422923,27.534924156,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800422951,238.97825394,3,2,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800422981,68.386567737,2,2,4,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2018,201800422998,168.60175046,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800423002,235.19710588,3,1,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423007,168.60175046,3,2,1,2,3,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800423014,27.297360648,2,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800423020,235.19710588,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423026,27.297360648,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800423027,168.60175046,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1
2018,201800423036,235.19710588,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423045,67.781648582,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800423046,132.15328946,3,2,4,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423048,67.781648582,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423055,132.15328946,2,2,4,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800423056,27.297360648,2,1,1,2,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423058,168.60175046,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2018,201800423059,235.19710588,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423060,159.45162565,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800423081,159.45162565,2,2,1,2,3,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800423086,168.60175046,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423089,67.781648582,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423095,235.19710588,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800423099,235.19710588,3,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423105,132.15328946,3,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423118,168.60175046,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800423119,159.45162565,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800423129,235.19710588,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800423138,235.19710591,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2018,201800423142,235.19710593,2,2,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800423143,159.45162565,2,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800423163,168.60175046,3,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423169,159.45162565,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800423181,235.19710588,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800423371,239.71349847,3,2,1,2,2,6,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800423486,27.351255614,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,2,2,1
2018,201800423511,233.21976859,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423537,187.19330786,3,1,1,2,2,2,1,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800423667,170.60488247,3,1,1,2,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800423810,28.149147394,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800423835,47.644614097,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2
2018,201800423845,47.644614097,2,2,1,2,3,4,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1
2018,201800423857,134.16239801,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423881,170.60488247,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1
2018,201800423898,47.644614097,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423901,238.15882238,3,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423913,47.644614097,2,1,1,2,2,4,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423923,161.23074291,2,1,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423939,168.39285037,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800423941,13.2353284,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800423946,157.2876567,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800423983,37.402434265,2,2,1,2,3,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1
2018,201800423999,33.435894039,2,2,1,1,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800424049,47.644614097,2,1,1,2,2,5,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1
2018,201800424129,47.644614097,2,1,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800424135,233.21976859,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800424136,47.644614097,2,1,3,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800424151,134.16239801,3,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800424160,168.3928504,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800424172,233.21976856,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800424347,34.194551573,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800424420,239.80618488,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800424550,49.839189119,4,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800424559,157.28765669,2,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800424565,161.23074291,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2018,201800424591,66.983832532,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800424603,170.60488247,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800424644,238.15882238,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800424719,47.644614097,2,2,1,2,3,4,2,1,3,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2018,201800424747,47.644614097,2,1,1,2,3,4,1,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800424750,168.3928504,3,2,1,2,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800424922,170.64936248,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800424949,168.39285038,3,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800425229,233.21976875,3,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800425240,132.45866702,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800425242,157.28765672,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800425252,134.16239801,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800425352,66.983832548,2,1,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800425376,157.28765669,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800425407,27.35125562,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800425424,168.39285039,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800425428,19.929797986,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
