CASENUM,SURVIVED,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERMVIT,PERNOTMVIT,NUM_INJ,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,HARM_EV,ALCOHOL,MAX_SEV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,INT_HWY,CF1,CF2,CF3,WKDY_IM,HOUR_IM,MINUTE_IM,EVENT1_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,PSUSTRAT,WEIGHT
2.02E+11,1.00E+00,2,67,1919,67,1,10,2,1,1,0,1,0,0,1,2018,5,15,0,14,2,0,0,0,1,1,0,7,1,99,0,99,0,0,0,0,0,5,15,0,14,0,0,1,1,10,0,0,2,8,233.9772104
2.02E+11,1.00E+00,2,47,2035,47,2,10,2,2,0,0,3,0,0,1,2018,1,16,44,12,2,0,1,0,1,1,0,1,5,10,0,10,0,0,0,0,0,1,16,44,12,1,0,1,5,10,0,0,2,9,235.031383
2.02E+11,1.00E+00,3,17,1053,17,1,8,2,2,0,0,3,0,1,1,2018,3,12,16,12,2,2,6,0,2,98,0,1,1,1,0,1,0,0,0,0,0,3,12,16,12,6,0,2,1,1,2,1,2,15,160.2243118
2.02E+11,1.00E+00,3,38,573,38,1,6,2,2,0,0,2,0,1,1,2018,7,19,13,12,2,1,6,8,2,3,0,1,3,1,0,1,0,0,0,0,0,7,19,13,12,6,0,2,3,1,1,1,2,14,68.14022452
2.02E+11,1.00E+00,3,17,1053,17,1,10,2,2,0,0,2,0,0,1,2018,3,12,23,12,2,0,2,0,2,2,0,1,1,1,0,1,0,0,0,0,0,3,12,23,12,2,0,2,1,1,0,0,2,15,238.546544
2.02E+11,1.00E+00,3,62,543,62,2,9,3,3,0,0,3,0,0,1,2018,4,7,48,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,7,48,12,1,0,1,1,1,0,0,2,18,168.3928504
2.02E+11,1.00E+00,4,46,338,46,1,9,2,2,0,0,4,0,0,1,2018,4,18,7,12,2,0,1,0,1,1,0,1,6,98,0,98,0,0,0,0,0,4,18,7,12,1,0,1,6,1,0,0,2,22,182.8007464
2.02E+11,1.00E+00,4,46,338,46,1,10,2,2,0,0,2,0,0,1,2018,3,7,30,12,2,0,6,8,2,2,0,1,1,98,0,98,0,0,0,0,0,3,7,30,12,6,0,2,1,1,0,0,2,22,256.8505911
2.02E+11,1.00E+00,4,46,338,46,1,6,3,3,0,0,4,0,1,1,2018,7,18,12,12,2,1,1,0,1,1,0,1,3,98,0,98,0,0,0,0,0,7,18,12,12,1,0,1,3,1,1,1,2,22,73.46809613
2.02E+11,1.00E+00,4,46,338,46,1,9,2,2,0,0,2,0,0,1,2018,1,21,5,12,2,0,1,8,3,98,0,1,6,98,0,98,0,0,0,0,0,1,21,5,12,1,0,3,6,1,0,0,2,22,182.8007464
2.02E+11,1.00E+00,4,46,338,46,1,10,1,1,0,0,1,0,0,1,2018,2,9,33,33,2,0,0,0,1,1,0,4,1,4,0,4,0,0,0,0,0,2,9,33,33,0,0,1,1,4,0,0,2,22,256.8505911
2.02E+11,1.00E+00,4,46,338,46,1,2,2,2,0,1,2,1,2,1,2018,2,5,45,12,2,2,7,8,3,2,0,1,3,4,0,4,0,0,0,0,0,2,5,45,12,7,0,3,3,4,2,2,2,22,67.14286142
2.02E+11,1.00E+00,4,46,338,46,1,9,2,2,0,0,2,0,0,1,2018,5,17,13,12,2,0,6,8,2,98,0,1,5,98,0,98,0,0,0,0,0,5,17,13,12,6,1,2,5,1,0,0,2,22,182.8007464
2.02E+11,1.00E+00,4,46,338,46,1,10,2,2,0,0,2,0,0,1,2018,5,15,26,12,2,0,1,8,2,3,0,1,1,98,0,98,0,0,0,0,0,5,15,26,12,1,0,2,1,1,0,0,2,22,256.8505911
2.02E+11,1.00E+00,4,46,338,46,1,9,2,2,0,0,2,0,0,1,2018,6,9,35,12,2,0,7,8,3,2,0,1,1,98,0,98,0,0,0,0,0,6,9,35,12,7,0,3,1,1,0,0,2,22,182.8007464
2.02E+11,1.00E+00,4,46,338,46,1,8,2,2,0,0,3,0,1,1,2018,1,9,0,12,2,1,2,0,1,1,0,1,1,98,0,98,0,0,0,0,0,1,9,0,12,2,0,1,1,1,1,1,2,22,171.4894345
2.02E+11,1.00E+00,4,46,338,46,1,10,2,2,0,0,2,0,0,1,2018,2,9,0,12,2,0,1,8,2,2,0,1,1,98,0,98,0,0,0,0,0,2,9,0,12,1,0,2,1,2,0,0,2,22,256.8505911
2.02E+11,1.00E+00,4,46,338,46,1,7,3,3,0,0,4,0,0,1,2018,2,9,45,12,2,0,6,8,2,2,0,1,1,98,0,98,0,0,0,0,0,2,9,45,12,6,1,2,1,1,0,0,2,22,143.9882354
2.02E+11,1.00E+00,4,46,338,46,1,9,2,2,0,0,2,0,0,1,2018,4,20,53,12,2,0,6,8,3,98,0,1,3,98,0,98,0,0,0,0,0,4,20,53,12,6,0,3,3,1,0,0,2,22,182.8007464
2.02E+11,1.00E+00,2,67,1919,67,1,8,2,2,0,0,3,0,2,1,2018,5,15,7,12,2,2,1,8,3,2,0,1,1,1,0,1,0,0,0,0,0,5,15,7,12,1,0,3,1,1,2,2,2,8,157.3009051
2.02E+11,1.00E+00,3,62,543,62,2,3,1,1,0,0,1,0,1,1,2018,6,11,18,1,2,1,0,8,3,3,0,1,1,1,0,1,0,0,0,0,0,6,11,18,1,0,0,3,1,1,1,1,2,18,27.1541907
2.02E+11,1.00E+00,3,62,543,62,2,10,2,2,0,0,2,0,0,1,2018,3,17,31,12,2,0,6,8,2,3,0,1,1,1,0,1,0,0,0,0,0,3,17,31,12,6,0,2,1,1,0,0,2,18,233.2197686
2.02E+11,1.00E+00,3,17,1053,17,1,9,2,2,0,0,4,0,0,1,2018,3,14,22,12,2,0,7,0,1,1,0,1,1,1,0,1,0,1,0,0,0,3,14,22,12,7,0,1,1,1,0,0,2,15,171.5466983
2.02E+11,1.00E+00,3,38,573,38,1,8,2,2,0,0,3,0,2,1,2018,5,21,27,12,2,1,6,8,2,2,0,1,3,1,0,1,0,0,0,0,0,5,21,27,12,6,0,2,3,1,1,2,2,14,159.5485496
2.02E+11,1.00E+00,2,27,900,27,1,9,2,2,0,0,2,0,0,1,2018,7,7,37,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,7,7,37,12,1,0,1,1,1,0,0,2,6,164.3174014
2.02E+11,1.00E+00,2,27,900,27,1,6,4,4,0,0,6,0,2,1,2018,7,8,3,12,2,2,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,7,8,3,12,1,0,3,1,1,2,2,2,6,66.23651701
2.02E+11,1.00E+00,2,27,900,27,1,10,1,1,0,0,1,0,0,1,2018,1,21,22,33,2,0,0,0,3,3,0,4,3,4,0,4,0,0,0,0,0,1,21,22,33,0,0,3,3,4,0,0,2,6,230.8028014
2.02E+11,1.00E+00,2,67,1919,67,1,2,1,1,0,1,1,1,1,1,2018,6,7,2,8,2,2,0,8,3,2,0,1,2,1,0,1,0,0,0,0,0,6,7,2,8,0,0,3,2,1,2,1,2,8,29.35543227
2.02E+11,1.00E+00,3,62,542,62,2,5,2,2,0,0,3,0,3,1,2018,7,19,40,12,2,3,6,0,98,1,0,1,2,2,0,2,0,0,0,0,0,7,19,40,12,6,0,8,2,2,3,3,2,18,27.35125563
2.02E+11,1.00E+00,2,27,900,27,1,7,2,2,0,0,2,0,0,1,2018,4,7,38,12,2,0,1,0,3,98,0,1,1,1,0,1,0,0,0,0,0,4,7,38,12,1,0,3,1,1,0,0,2,6,131.2310086
2.02E+11,1.00E+00,2,27,900,27,1,10,2,2,0,0,2,0,0,1,2018,4,8,13,12,2,0,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,4,8,13,12,1,0,3,1,1,0,0,2,6,230.8028014
2.02E+11,1.00E+00,2,27,900,27,1,9,2,2,0,0,2,0,0,1,2018,4,9,5,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,9,5,12,1,0,1,1,1,0,0,2,6,164.3174014
2.02E+11,1.00E+00,2,27,900,27,1,9,2,2,0,0,2,0,0,1,2018,3,17,23,12,2,0,6,0,8,1,0,1,3,1,0,1,0,0,0,0,0,3,17,23,12,6,0,8,3,1,0,0,2,6,164.3174014
2.02E+11,1.00E+00,3,38,573,38,1,10,2,2,0,0,2,0,0,1,2018,5,20,43,12,2,0,7,0,1,1,0,1,3,10,0,10,0,0,0,0,0,5,20,43,12,7,0,1,3,10,0,0,2,14,239.7134985
2.02E+11,1.00E+00,2,27,900,27,1,7,2,2,0,0,2,0,0,1,2018,4,13,53,12,2,0,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,13,53,12,7,0,1,1,1,0,0,2,6,131.2310086
2.02E+11,1.00E+00,2,27,900,27,1,9,2,2,0,0,2,0,0,1,2018,3,17,41,12,2,0,6,0,2,98,0,1,3,1,0,1,0,0,0,0,0,3,17,41,12,6,0,2,3,1,0,0,2,6,164.3174014
2.02E+11,1.00E+00,2,27,900,27,1,8,2,2,0,0,4,0,1,1,2018,7,13,20,12,2,1,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,7,13,20,12,1,0,3,1,1,1,1,2,6,153.3553804
2.02E+11,1.00E+00,3,62,565,62,2,7,1,1,0,0,1,0,0,1,2018,3,6,10,59,2,0,0,0,1,1,0,4,2,1,0,1,0,1,0,0,0,3,6,10,59,0,0,1,2,1,0,0,2,18,132.458667
2.02E+11,1.00E+00,4,64,305,64,1,7,2,2,0,0,3,0,0,2,2018,6,10,35,12,2,0,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,6,10,35,12,7,0,1,1,1,0,0,2,23,151.2655651
2.02E+11,1.00E+00,4,56,210,210,1,10,1,1,0,0,1,0,1,1,2018,6,11,23,1,2,2,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,6,11,23,1,0,0,1,1,1,2,1,2,20,265.2322732
2.02E+11,1.00E+00,2,27,900,27,1,5,2,2,0,0,2,0,2,1,2018,2,10,56,12,9,4,2,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,10,56,12,2,0,1,1,1,4,2,1,6,40.45429683
2.02E+11,1.00E+00,2,27,900,27,1,9,4,4,0,0,5,0,0,1,2018,3,14,57,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,3,14,57,12,1,0,1,1,1,0,0,2,6,164.3174014
2.02E+11,1.00E+00,3,62,565,62,2,5,2,2,0,0,2,0,2,1,2018,5,13,50,12,2,3,1,8,2,3,0,1,1,1,0,1,0,0,0,0,0,5,13,50,12,1,0,2,1,1,3,2,2,18,27.35125562
2.02E+11,1.00E+00,2,27,900,27,1,10,2,2,0,0,2,0,0,1,2018,2,11,17,12,2,0,1,0,3,98,0,1,1,10,0,10,0,0,0,0,0,2,11,17,12,1,0,3,1,10,0,0,2,6,230.8028014
2.02E+11,1.00E+00,3,62,565,62,2,9,1,1,0,0,1,0,0,1,2018,7,14,15,11,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,7,14,15,11,0,0,1,1,1,0,0,2,18,168.3928504
2.02E+11,1.00E+00,3,62,565,62,2,5,1,1,0,0,1,0,1,1,2018,6,10,20,34,2,3,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,6,10,20,34,0,0,1,1,1,3,1,2,18,27.35125562
2.02E+11,1.00E+00,4,46,336,46,1,9,2,2,0,0,4,0,0,1,2018,3,8,49,12,2,0,1,8,2,98,0,1,1,98,0,98,0,0,0,0,0,3,8,49,12,1,0,2,1,1,0,0,2,22,182.8007465
2.02E+11,1.00E+00,4,46,336,46,1,6,3,3,0,0,4,0,2,1,2018,6,8,48,12,2,1,1,8,2,98,0,1,1,98,0,98,0,0,0,0,0,6,8,48,12,1,0,2,1,4,1,2,2,22,73.46809615
2.02E+11,1.00E+00,4,46,336,46,1,5,3,3,0,0,4,0,1,1,2018,6,23,30,12,1,3,6,8,2,2,0,1,3,98,0,98,0,0,0,0,0,6,23,30,12,6,0,2,3,1,3,1,1,22,29.83390165
2.02E+11,1.00E+00,3,38,573,38,1,9,2,2,0,0,2,0,0,1,2018,5,19,48,12,2,0,1,8,3,2,0,1,3,2,0,2,0,0,0,0,0,5,19,48,12,1,0,3,3,2,0,0,2,14,170.6493625
2.02E+11,1.00E+00,3,62,618,62,2,5,1,1,0,0,1,0,1,1,2018,6,7,5,35,2,3,0,0,1,1,0,4,4,1,0,1,0,0,0,0,0,6,7,5,35,0,0,1,4,1,3,1,2,18,27.35125563
2.02E+11,1.00E+00,2,27,896,27,1,9,2,2,0,0,2,0,0,1,2018,3,9,11,12,2,0,1,0,6,1,0,1,1,1,0,1,0,0,0,0,0,3,9,11,12,1,0,6,1,1,0,0,2,6,164.3174014
2.02E+11,1.00E+00,3,62,618,62,2,9,2,2,0,0,2,0,0,1,2018,5,9,25,12,2,0,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,5,9,25,12,7,0,1,1,1,0,0,2,18,168.3928505
2.02E+11,1.00E+00,2,67,1919,67,1,10,2,2,0,0,2,0,0,1,2018,6,17,1,12,2,0,7,0,1,1,0,1,5,10,0,10,0,1,0,0,0,6,17,1,12,7,0,1,5,10,0,0,2,8,233.9772104
2.02E+11,1.00E+00,2,67,1919,67,1,9,2,2,0,0,2,0,0,1,2018,6,17,53,12,2,0,6,8,2,2,0,1,3,10,0,10,0,0,0,0,0,6,17,53,12,6,0,2,3,10,0,0,2,8,166.3556539
2.02E+11,1.00E+00,3,38,573,38,1,7,2,2,0,0,2,0,0,1,2018,5,17,33,12,2,0,1,8,3,3,0,1,2,2,0,2,0,0,0,0,0,5,17,33,12,1,0,3,2,2,0,0,2,14,134.170142
2.02E+11,1.00E+00,3,38,573,38,1,6,2,2,0,0,2,0,1,1,2018,5,6,53,12,2,1,1,8,3,2,0,1,4,2,0,2,0,0,0,0,0,5,6,53,12,1,0,3,4,2,1,1,2,14,68.14022452
2.02E+11,1.00E+00,3,63,2825,63,2,2,1,1,0,1,1,1,1,1,2018,1,0,16,8,2,2,0,0,3,3,0,1,2,1,0,1,0,0,0,0,0,1,0,16,8,0,0,3,2,1,2,1,2,16,30.36363491
2.02E+11,1.00E+00,3,63,2825,63,2,7,2,2,0,0,3,0,0,1,2018,4,16,28,12,2,0,9,0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,16,28,12,9,0,1,1,1,0,0,2,16,130.4288927
2.02E+11,1.00E+00,3,65,2851,65,1,9,2,2,0,0,2,0,0,1,2018,2,8,30,12,2,0,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,2,8,30,12,6,0,2,1,1,0,0,2,13,167.7678594
2.02E+11,1.00E+00,3,63,2906,63,2,9,2,2,0,0,2,0,0,1,2018,6,17,25,12,2,0,6,0,8,1,0,1,5,1,0,1,0,0,0,0,0,6,17,25,12,6,0,8,5,1,0,0,2,16,165.9362934
2.02E+11,1.00E+00,3,65,2851,65,1,8,2,2,0,0,6,0,4,1,2018,1,17,53,12,2,1,6,0,2,2,0,1,6,2,0,2,0,0,0,0,0,1,17,53,12,6,0,2,6,2,1,4,2,13,159.3853443
2.02E+11,1.00E+00,3,38,568,38,1,8,2,2,0,0,3,0,1,1,2018,4,16,15,12,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,16,15,12,1,0,1,1,1,1,1,2,14,159.5485496
2.02E+11,1.00E+00,3,63,4047,63,2,8,2,1,1,0,1,0,1,1,2018,2,4,15,14,2,1,0,0,1,1,0,7,2,1,0,1,0,0,0,0,0,2,4,15,14,0,0,1,2,1,1,1,2,16,155.171649
2.02E+11,1.00E+00,3,38,568,38,1,6,2,2,0,0,2,0,2,1,2018,6,9,18,12,2,2,6,8,2,2,0,1,1,1,0,1,0,0,0,0,0,6,9,18,12,6,0,2,1,1,2,2,2,14,68.14022451
2.02E+11,1.00E+00,3,38,568,38,1,9,2,2,0,0,2,0,0,1,2018,5,17,40,12,2,0,6,8,8,1,0,1,5,1,0,1,0,0,0,0,0,5,17,40,12,6,0,8,5,1,0,0,2,14,170.6493624
2.02E+11,1.00E+00,3,65,2851,65,1,10,2,2,0,0,2,0,0,1,2018,1,15,53,12,2,0,1,0,3,3,0,1,1,2,0,2,0,1,0,0,0,1,15,53,12,1,0,3,1,2,0,0,2,13,232.6913404
2.02E+11,1.00E+00,2,67,1919,67,1,2,1,1,0,1,1,1,1,1,2018,7,1,18,8,1,3,0,0,1,1,0,1,3,1,0,1,0,0,0,0,0,7,1,18,8,0,0,1,3,1,3,1,1,8,29.35543227
2.02E+11,1.00E+00,3,65,2851,65,1,5,1,1,0,0,2,0,1,1,2018,1,20,58,30,1,3,0,0,1,1,0,4,3,10,0,10,0,0,0,0,0,1,20,58,30,0,0,1,3,10,3,1,1,13,27.33940402
2.02E+11,1.00E+00,3,38,573,38,1,10,1,1,0,0,1,0,0,1,2018,5,21,20,35,2,0,0,0,1,1,0,4,3,2,0,2,0,0,0,0,0,5,21,20,35,0,0,1,3,2,0,0,2,14,239.7134985
2.02E+11,1.00E+00,3,38,573,38,1,9,2,2,0,0,2,0,0,1,2018,5,18,15,12,2,0,6,8,2,3,0,1,2,2,0,2,0,0,0,0,0,5,18,15,12,6,0,2,2,2,0,0,2,14,170.6493625
2.02E+11,1.00E+00,3,38,573,38,1,8,2,2,0,0,2,0,1,1,2018,5,14,31,12,2,1,1,0,1,1,0,1,1,2,0,2,0,0,0,0,0,5,14,31,12,1,0,1,1,2,1,1,2,14,159.5485496
2.02E+11,1.00E+00,3,38,568,38,1,5,2,2,0,0,2,0,2,1,2018,1,3,30,33,1,3,0,0,1,1,0,3,2,1,0,1,0,0,0,0,0,1,3,30,33,0,0,1,2,1,3,2,1,14,26.85170519
2.02E+11,1.00E+00,3,38,568,38,1,10,1,1,0,0,1,0,0,1,2018,7,17,30,38,2,0,0,0,1,1,0,4,5,4,0,4,0,0,0,0,0,7,17,30,38,0,0,1,5,4,0,0,2,14,239.7134984
2.02E+11,1.00E+00,3,38,568,38,1,9,2,2,0,0,2,0,0,1,2018,4,17,28,12,2,0,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,17,28,12,7,0,1,1,1,0,0,2,14,170.6493624
2.02E+11,1.00E+00,1,81,3119,81,2,10,1,1,0,0,1,0,0,2,2018,1,17,21,30,2,0,0,0,1,1,0,4,2,3,0,3,0,0,0,0,0,1,17,21,30,0,0,1,2,3,0,0,2,4,237.8444687
2.02E+11,1.00E+00,3,82,2139,82,2,6,1,1,0,0,6,0,2,1,2018,3,21,31,42,2,1,0,8,3,10,0,4,2,1,0,1,0,0,0,0,0,3,21,31,42,0,0,3,2,1,1,2,2,19,64.46572721
2.02E+11,1.00E+00,3,82,2171,82,2,10,1,1,0,0,1,0,0,1,2018,1,18,52,11,2,0,0,8,98,1,0,1,2,1,0,1,0,0,0,0,0,1,18,52,11,0,1,5,2,1,0,0,2,19,228.3089734
2.02E+11,1.00E+00,3,55,1055,55,2,7,2,2,0,0,2,0,0,1,2018,1,21,50,12,2,0,7,0,1,1,0,1,2,1,0,1,0,0,0,0,0,1,21,50,12,7,0,1,2,1,0,0,2,17,130.5725127
2.02E+11,1.00E+00,3,55,1055,55,2,2,1,1,0,1,1,1,1,2,2018,5,11,0,9,2,2,0,0,1,1,0,1,1,10,0,10,0,0,0,0,0,5,11,0,9,0,0,1,1,10,2,1,2,17,30.00780296
2.02E+11,1.00E+00,3,38,569,38,1,10,2,2,0,0,2,0,0,1,2018,3,15,35,12,2,0,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,3,15,35,12,7,0,1,1,1,0,0,2,14,239.7134986
2.02E+11,1.00E+00,3,63,2825,63,2,10,2,2,0,0,3,0,0,1,2018,3,18,55,12,2,0,6,0,3,2,0,1,2,1,0,1,0,0,0,0,0,3,18,55,12,6,0,3,2,1,0,0,2,16,230.5853558
2.02E+11,1.00E+00,3,63,2825,63,2,8,2,2,0,0,5,0,1,1,2018,6,10,33,12,2,2,6,0,3,3,0,1,1,1,0,1,0,0,0,0,0,6,10,33,12,6,0,3,1,1,2,1,2,16,155.171649
2.02E+11,1.00E+00,2,67,1919,67,1,8,1,1,0,0,1,0,1,1,2018,7,9,50,25,2,1,0,0,1,1,0,4,1,10,0,10,0,1,0,0,0,7,9,50,25,0,0,1,1,10,1,1,2,8,157.3009051
2.02E+11,1.00E+00,3,63,2825,63,2,9,2,2,0,0,3,0,0,1,2018,3,7,40,12,2,0,6,0,3,2,0,1,1,4,0,4,0,0,0,0,0,3,7,40,12,6,0,3,1,4,0,0,2,16,165.9362934
2.02E+11,1.00E+00,3,38,573,38,1,6,2,2,0,0,2,0,2,1,2018,7,10,29,12,2,2,8,8,3,3,0,1,1,1,0,1,0,0,0,0,0,7,10,29,12,8,0,3,1,1,2,2,2,14,68.14022452
2.02E+11,1.00E+00,3,38,569,38,1,9,2,2,0,0,2,0,0,1,2018,2,8,29,12,2,0,1,8,3,3,0,1,1,10,0,10,0,0,0,0,0,2,8,29,12,1,0,3,1,10,0,0,2,14,170.6493626
2.02E+11,1.00E+00,3,63,2906,63,2,9,2,2,0,0,3,0,0,1,2018,5,17,22,12,2,0,6,0,3,3,0,1,1,10,0,10,0,0,0,0,0,5,17,22,12,6,0,3,1,10,0,0,2,16,165.9362934
2.02E+11,1.00E+00,2,27,896,27,1,7,2,2,0,0,3,0,0,1,2018,5,11,28,12,2,0,7,0,1,1,0,1,1,10,0,10,1,0,0,0,0,5,11,28,12,7,0,1,1,10,0,0,2,6,131.2310086
2.02E+11,1.00E+00,2,27,896,27,1,6,2,2,0,0,3,0,1,1,2018,5,6,39,12,2,2,6,0,2,2,0,1,3,1,0,1,0,0,0,0,0,5,6,39,12,6,0,2,3,1,2,1,2,6,66.23651701
2.02E+11,1.00E+00,2,67,1919,67,1,10,2,1,1,0,1,0,0,1,2018,7,12,0,14,2,0,0,0,1,1,0,7,1,10,0,10,0,0,0,0,0,7,12,0,14,0,0,1,1,10,0,0,2,8,233.9772104
2.02E+11,1.00E+00,2,27,896,27,1,2,1,1,0,1,1,1,1,1,2018,6,6,29,8,2,1,0,0,3,3,0,1,3,1,0,1,0,0,0,0,0,6,6,29,8,0,0,3,3,1,1,1,2,6,31.29280669
2.02E+11,1.00E+00,4,64,308,64,1,9,2,2,0,0,2,0,0,1,2018,2,10,4,12,2,0,6,0,1,1,0,1,1,2,0,2,0,0,0,0,0,2,10,4,12,6,0,1,1,2,0,0,2,23,198.2720412
2.02E+11,1.00E+00,4,64,308,64,1,2,1,1,0,1,1,1,1,1,2018,5,17,46,8,2,2,0,8,3,3,0,1,1,1,0,1,0,0,0,0,0,5,17,46,8,0,0,3,1,1,2,1,2,23,35.64519262
2.02E+11,1.00E+00,2,27,896,27,1,10,2,2,0,0,3,0,0,1,2018,7,1,0,12,2,0,1,0,3,3,0,1,3,1,0,1,0,0,0,0,0,7,1,0,12,1,0,3,3,1,0,0,2,6,230.8028013
2.02E+11,1.00E+00,4,49,260,49,1,9,2,2,0,0,2,0,2,1,2018,7,10,49,12,2,1,6,8,2,2,0,1,1,1,0,1,0,0,0,0,0,7,10,49,12,6,0,2,1,1,1,2,2,21,211.5103965
2.02E+11,1.00E+00,4,49,260,49,1,5,2,2,0,0,5,0,2,1,2018,7,11,55,12,2,3,1,8,3,3,0,1,1,1,0,1,0,0,0,0,0,7,11,55,12,1,0,3,1,1,3,3,2,21,33.75556455
2.02E+11,1.00E+00,4,49,260,49,1,8,2,2,0,0,2,0,1,1,2018,2,7,2,12,2,2,8,0,1,1,0,1,1,10,0,10,0,0,0,0,0,2,7,2,12,8,0,1,1,10,2,1,2,21,195.2114628
2.02E+11,1.00E+00,2,27,896,27,1,9,2,2,0,0,3,0,0,1,2018,5,7,25,12,2,0,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,5,7,25,12,1,0,3,1,1,0,0,2,6,164.3174014
2.02E+11,1.00E+00,2,27,896,27,1,9,2,2,0,0,2,0,0,1,2018,2,13,27,12,9,0,11,0,3,2,0,1,1,4,0,4,0,0,0,0,0,2,13,27,12,11,0,3,1,4,0,0,2,6,164.3174014
2.02E+11,1.00E+00,3,63,2973,63,2,8,1,1,0,0,1,0,1,1,2018,4,11,7,33,2,2,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,4,11,7,33,0,0,1,1,1,2,1,2,16,167.2923523
2.02E+11,1.00E+00,2,27,896,27,1,6,2,2,0,0,2,0,1,1,2018,7,10,59,12,2,2,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,7,10,59,12,1,0,3,1,1,2,1,2,6,66.23651701
2.02E+11,1.00E+00,4,64,305,64,1,9,2,2,0,0,3,0,0,1,2018,3,21,54,12,2,0,7,8,5,1,0,1,3,1,0,1,0,0,0,0,0,3,21,54,12,7,1,5,3,1,0,0,2,23,198.2720412
2.02E+11,1.00E+00,4,64,306,64,1,5,1,1,0,0,1,0,1,1,2018,3,23,20,24,2,4,0,0,1,1,0,3,2,10,0,10,0,1,0,0,0,3,23,20,24,0,0,1,2,10,4,1,2,23,42.0378547
2.02E+11,1.00E+00,4,64,306,64,1,9,2,2,0,0,2,0,0,2,2018,5,17,25,12,2,0,6,8,2,3,0,1,2,1,0,1,0,0,0,0,0,5,17,25,12,6,0,2,2,1,0,0,2,23,198.2720412
2.02E+11,1.00E+00,4,49,261,49,1,2,1,1,0,1,1,1,1,1,2018,6,11,35,8,2,2,0,8,3,2,0,1,1,1,0,1,0,0,0,0,0,6,11,35,8,0,0,3,1,1,2,1,2,21,37.40243427
2.02E+11,1.00E+00,4,49,261,49,1,8,2,2,0,0,2,0,2,1,2018,1,21,46,12,2,2,6,8,2,2,0,1,2,1,0,1,0,0,0,0,0,1,21,46,12,6,1,2,2,1,2,2,2,21,195.2114628
2.02E+11,1.00E+00,2,14,2722,14,2,10,1,1,0,0,1,0,0,2,2018,5,7,1,11,9,0,0,0,1,1,0,1,2,1,0,1,0,0,0,0,0,5,7,1,11,0,0,1,2,1,0,0,2,9,586.0724766
2.02E+11,1.00E+00,2,14,2755,14,2,10,2,2,0,0,2,0,0,1,2018,3,12,7,12,2,0,7,0,8,1,0,1,1,10,4,4,0,0,0,0,0,3,12,7,12,7,0,8,1,4,0,0,2,9,586.0724766
2.02E+11,1.00E+00,2,77,640,77,2,7,2,2,0,0,2,0,0,1,2018,2,18,20,12,9,0,7,0,1,1,0,1,2,1,0,1,0,0,0,0,0,2,18,20,12,7,0,1,2,1,0,0,2,9,135.3841402
2.02E+11,1.00E+00,2,77,640,77,2,8,2,2,0,0,2,0,1,1,2018,4,16,0,12,2,2,6,8,2,2,0,1,1,1,0,1,0,0,0,0,0,4,16,0,12,6,0,2,1,1,2,1,2,9,160.407661
2.02E+11,1.00E+00,2,77,641,77,2,10,2,1,1,0,2,0,0,2,2018,7,11,6,14,2,0,0,0,1,1,0,7,1,1,0,1,0,0,0,0,0,7,11,6,14,0,0,1,1,1,0,0,2,9,234.8832349
2.02E+11,1.00E+00,2,77,650,77,2,10,1,1,0,0,3,0,0,2,2018,2,14,51,1,2,0,0,0,1,1,0,4,1,4,11,4,0,0,0,0,0,2,14,51,1,0,0,1,1,4,0,0,2,9,234.8832349
2.02E+11,1.00E+00,2,77,650,77,2,6,1,1,0,0,2,0,1,2,2018,2,16,2,34,2,1,0,0,1,1,0,4,1,4,0,4,0,0,0,0,0,2,16,2,34,0,0,1,1,4,1,1,2,9,108.5112314
