YEAR,CASENUM,VEH_NO,WEIGHT,A_BODY,A_IMP1,A_VROLL,A_SPVEH,A_MOD_YR
2018,201801122905,1,14.254755183,1,3,2,1,2016
2018,201801122927,1,70.198700749,3,5,2,2,2014
2018,201801122927,2,70.198700749,1,2,2,2,2018
2018,201801122946,1,168.3928504,1,4,2,2,2015
2018,201801122946,2,168.3928504,1,2,2,2,2001
2018,201801122952,1,159.38534427,1,3,2,2,2005
2018,201801122952,2,159.38534427,4,2,2,2,1999
2018,201801122959,1,170.35107956,1,2,2,2,2015
2018,201801122959,2,170.35107956,1,4,2,2,1996
2018,201801122964,1,170.54240673,1,3,2,2,2008
2018,201801122964,2,170.54240673,2,5,2,2,2015
2018,201801122992,1,27.351255617,4,2,2,2,2014
2018,201801122992,2,27.351255617,3,5,2,2,2003
2018,201801122994,1,166.35565385,1,5,2,2,2009
2018,201801122994,2,166.35565385,1,2,2,2,2018
2018,201801122998,1,132.45866698,6,2,2,2,2018
2018,201801122998,2,132.45866698,1,4,2,2,2013
2018,201801123017,1,233.97721032,1,5,2,2,2012
2018,201801123022,1,174.95183571,1,2,2,2,2016
2018,201801123022,2,174.95183571,1,4,2,2,1999
2018,201801123092,1,69.253329583,1,2,2,2,2017
2018,201801123092,2,69.253329583,1,2,2,2,2009
2018,201801123092,3,69.253329583,1,2,2,2,2015
2018,201801123103,1,170.64936251,1,2,2,2,2012
2018,201801123103,2,170.64936251,1,4,2,2,2016
2018,201801123120,1,228.90184813,1,2,2,2,2010
2018,201801123120,2,228.90184813,4,2,2,2,2011
2018,201801123131,1,164.65448212,1,6,2,2,2018
2018,201801123131,2,164.65448212,4,2,2,2,2012
2018,201801123264,1,146.08973363,6,2,2,1,2017
2018,201801123264,2,146.08973363,1,4,2,2,2015
2018,201801123276,1,30.426502206,7,2,2,1,2008
2018,201801123430,1,146.08973363,6,2,2,1,2017
2018,201801123443,1,233.21976863,2,2,2,2,2000
2018,201801123443,2,233.21976863,3,4,2,2,2006
2018,201801123444,1,65.900889585,8,2,2,2,2011
2018,201801123444,2,65.900889585,3,3,2,2,2016
2018,201801123457,1,136.97469579,3,2,2,2,2006
2018,201801123457,2,136.97469579,6,3,2,2,2017
2018,201801123474,1,66.983832543,2,2,2,2,2015
2018,201801123474,2,66.983832543,1,2,2,2,2016
2018,201801123483,1,232.69134034,1,2,2,2,2006
2018,201801123483,2,232.69134034,2,3,2,2,1988
2018,201801123486,1,174.95183569,1,2,2,2,2001
2018,201801123486,2,174.95183569,1,4,2,2,2007
2018,201801123486,3,174.95183569,3,4,2,2,2017
2018,201801123486,4,174.95183569,1,4,2,2,2008
2018,201801123491,1,131.69951628,8,2,2,2,2001
2018,201801123491,2,131.69951628,3,4,2,2,1995
2018,201801123491,3,131.69951628,1,5,2,2,2016
2018,201801123493,1,65.502574942,2,2,2,1,2017
2018,201801123493,2,65.502574942,4,4,2,2,2017
2018,201801123504,1,233.27640153,2,4,2,2,2012
2018,201801123504,2,233.27640153,1,2,2,2,2007
2018,201801123505,1,175.91563784,1,5,2,2,2017
2018,201801123505,2,175.91563784,1,3,2,2,2006
2018,201801123538,1,135.7810901,1,2,2,1,2010
2018,201801123538,2,135.7810901,6,4,2,2,2006
2018,201801123547,1,228.90184813,1,2,2,2,2000
2018,201801123564,1,233.21976862,1,2,2,2,2004
2018,201801123564,2,233.21976862,1,2,2,2,2004
2018,201801123581,1,170.35107956,1,2,2,2,2014
2018,201801123581,2,170.35107956,1,4,2,2,2002
2018,201801123596,1,171.54669828,1,2,2,2,2002
2018,201801123596,2,171.54669828,3,4,2,2,2014
2018,201801123626,1,70.557794144,1,2,2,1,2004
2018,201801123626,2,70.557794144,1,4,2,2,2017
2018,201801123644,1,70.997046952,6,3,2,2,2000
2018,201801123644,2,70.997046952,1,5,2,2,2018
2018,201801123659,1,238.54654396,1,5,2,2,2012
2018,201801123659,2,238.54654396,3,2,2,2,2011
2018,201801123671,1,165.54169225,1,2,2,2,2010
2018,201801123671,2,165.54169225,1,4,2,2,2017
2018,201801123672,1,248.45683756,1,4,2,2,2009
2018,201801123672,2,248.45683756,1,2,2,2,2013
2018,201801123678,1,68.140224518,1,2,2,2,2007
2018,201801123678,2,68.140224518,1,4,2,2,2018
2018,201801123682,1,239.78068422,2,2,2,2,2004
2018,201801123682,2,239.78068422,3,4,2,2,2011
2018,201801123744,1,31.925903258,3,2,2,2,2015
2018,201801123772,1,66.983832543,2,2,2,2,2001
2018,201801123772,2,66.983832543,1,4,2,2,2015
2018,201801123778,1,141.5717086,1,4,2,2,2017
2018,201801123778,2,141.5717086,6,2,2,2,2016
2018,201801123779,1,136.97469578,6,2,2,2,2015
2018,201801123779,2,136.97469578,1,4,2,2,2008
2018,201801123792,1,239.71349846,1,3,2,2,2008
2018,201801123792,2,239.71349846,1,2,2,2,1999
2018,201801123795,1,159.54854961,3,2,2,2,2010
2018,201801123795,2,159.54854961,1,2,2,2,2013
2018,201801123810,1,174.95183569,1,2,2,2,2007
2018,201801123810,2,174.95183569,2,4,2,2,2017
2018,201801123813,1,164.31740138,1,2,2,1,2016
2018,201801123813,2,164.31740138,1,4,2,2,2002
2018,201801123816,1,14.42743885,1,2,2,2,2015
2018,201801123816,2,14.42743885,2,2,1,2,2010
2018,201801123845,1,175.91563784,1,2,2,2,2018
2018,201801123845,2,175.91563784,1,3,2,2,2014
2018,201801123849,1,170.64936251,3,2,2,2,2017
2018,201801123849,2,170.64936251,1,4,2,2,2003
2018,201801123893,1,167.76785939,1,5,2,2,2014
2018,201801123893,2,167.76785939,3,2,2,2,2000
2018,201801123903,1,230.80280132,1,2,2,2,2007
2018,201801123903,2,230.80280132,1,4,2,2,2007
2018,201801123934,1,132.19368603,6,2,2,2,2000
2018,201801123948,1,29.355432268,1,2,2,2,2006
2018,201801123952,1,171.54669828,7,4,2,2,2015
2018,201801123952,2,171.54669828,1,2,2,2,2014
2018,201801123962,1,168.3928504,3,3,2,2,1998
2018,201801123962,2,168.3928504,1,5,2,2,2015
2018,201801123978,1,233.97721032,1,2,2,2,2009
2018,201801123978,2,233.97721032,1,4,2,2,2008
2018,201801123996,1,235.03138292,1,2,2,2,2005
2018,201801123997,1,70.997046952,1,2,2,2,2008
2018,201801123997,2,70.997046952,2,4,2,2,2002
2018,201801123997,3,70.997046952,2,4,2,2,2017
2018,201801123999,1,157.2876567,3,2,2,2,2002
2018,201801124000,1,68.242863291,1,3,2,2,2017
2018,201801124000,2,68.242863291,1,2,2,2,2001
2018,201801124018,1,235.03138292,2,2,2,2,2007
2018,201801124018,2,235.03138292,2,5,2,2,2001
2018,201801124020,1,66.667100346,2,4,2,2,2017
2018,201801124020,2,66.667100346,1,2,2,2,2007
2018,201801124031,1,235.03138292,1,2,2,2,2013
2018,201801124037,1,157.30090507,2,3,2,2,1993
2018,201801124037,2,157.30090507,3,5,2,2,2006
2018,201801124039,1,30.026404117,3,2,2,2,2007
2018,201801124055,1,168.77965363,1,5,2,2,2011
2018,201801124055,2,168.77965363,1,4,2,2,2014
2018,201801124154,1,235.03138292,1,4,2,2,2010
2018,201801124157,1,31.688442341,1,2,2,2,2016
2018,201801124164,1,168.77965363,2,2,2,2,2016
2018,201801124166,1,134.17014196,6,4,2,2,2001
2018,201801124166,2,134.17014196,8,2,2,2,2006
2018,201801124169,1,133.20609619,6,2,2,2,2006
2018,201801124174,1,235.03138292,1,6,2,2,2012
2018,201801124184,1,235.03138292,3,3,2,2,2006
2018,201801124200,1,235.03138292,2,6,2,2,2001
2018,201801124213,1,160.22431181,1,2,2,2,2010
2018,201801124213,2,160.22431181,2,4,2,2,2001
2018,201801124213,3,160.22431181,3,4,2,2,2016
2018,201801124219,1,238.54654396,4,2,2,2,2005
2018,201801124219,2,238.54654396,2,5,2,2,2008
2018,201801124225,1,235.03138292,1,5,2,2,2011
2018,201801124229,1,168.77965363,4,3,2,2,2016
2018,201801124232,1,28.012827085,7,1,2,2,2002
2018,201801124238,1,159.9994557,3,2,2,2,1999
2018,201801124240,1,99.220909455,3,5,2,2,2016
2018,201801124242,1,133.20609619,1,4,2,2,2003
2018,201801124242,2,133.20609619,6,5,2,2,2010
2018,201801124243,1,67.862385504,3,2,1,2,2015
2018,201801124245,1,235.03138292,1,3,2,2,2004
2018,201801124247,1,133.20609619,6,1,2,2,2017
2018,201801124248,1,170.86492211,1,2,2,2,2010
2018,201801124248,2,170.86492211,3,4,2,2,2018
2018,201801124249,1,233.21976862,1,2,2,2,2001
2018,201801124249,2,233.21976862,1,4,2,2,2010
2018,201801124278,1,171.54669828,3,2,2,2,2014
2018,201801124278,2,171.54669828,3,4,2,2,2015
2018,201801124299,1,235.03138292,2,2,2,2,2001
2018,201801124301,1,99.220909455,1,4,2,2,2017
2018,201801124301,2,99.220909455,1,2,2,1,2011
2018,201801124302,1,168.77965363,4,5,2,2,2016
2018,201801124302,2,168.77965363,1,2,2,2,2006
2018,201801124306,1,133.20609619,6,4,2,2,2009
2018,201801124306,2,133.20609619,6,2,2,2,2013
2018,201801124309,1,235.03138292,1,2,2,2,2011
2018,201801124313,1,168.77965363,3,5,2,1,2014
2018,201801124317,1,235.03138292,1,2,2,1,1995
2018,201801124324,1,168.09256647,3,5,2,2,2003
2018,201801124324,2,168.09256647,2,2,2,2,2016
2018,201801124334,1,235.03138292,3,2,2,2,2011
2018,201801124336,1,27.154190695,7,2,2,2,2005
2018,201801124336,2,27.154190695,3,2,2,2,2014
2018,201801124337,1,145.18192693,8,4,2,2,2017
2018,201801124344,2,180.93534693,3,4,2,2,2014
2018,201801124345,1,159.806671,3,3,1,2,2000
2018,201801124349,1,235.03138292,2,2,2,2,2011
2018,201801124353,1,175.91563784,1,2,2,1,2018
2018,201801124360,1,30.857202246,7,1,2,2,2003
2018,201801124364,1,27.826446001,8,2,2,2,2001
2018,201801124364,2,27.826446001,2,2,2,2,2007
2018,201801124400,1,82.623030993,1,3,2,2,2016
2018,201801124400,2,82.623030993,1,2,2,2,2012
2018,201801124408,1,194.66217464,1,5,2,2,2006
2018,201801124408,2,194.66217464,2,2,2,2,2005
2018,201801124434,1,82.623030994,3,2,2,1,2015
2018,201801124434,2,82.623030994,4,4,2,2,2016
2018,201801124437,1,204.58079809,2,2,2,2,2018
2018,201801124437,2,204.58079809,1,4,2,2,2016
2018,201801124440,1,194.66217465,1,4,2,2,2008
2018,201801124440,2,194.66217465,1,2,2,1,2011
2018,201801124440,3,194.66217465,1,2,2,1,2008
2018,201801124441,1,34.390993245,7,1,2,2,2005
2018,201801124442,1,37.526764813,3,2,2,2,2014
2018,201801124468,1,166.35565385,2,2,2,2,2017
2018,201801124468,2,166.35565385,2,3,2,2,2004
2018,201801124482,1,82.623030994,1,3,2,2,2011
2018,201801124482,2,82.623030994,1,2,2,2,2016
2018,201801124493,1,59.954186766,1,2,2,2,2013
2018,201801124493,2,59.954186766,1,2,2,1,2003
2018,201801124494,1,194.66217464,3,2,2,2,1998
2018,201801124495,1,204.58079809,3,3,2,2,2006
2018,201801124495,2,204.58079809,2,5,2,2,2018
2018,201801124499,1,284.49978685,1,2,2,2,2008
2018,201801124499,2,284.49978685,1,3,2,2,2010
2018,201801124504,1,204.58079809,1,2,2,2,2015
2018,201801124504,2,204.58079809,1,2,2,2,2013
2018,201801124505,1,194.66217464,1,2,2,2,2013
2018,201801124545,1,134.15491061,8,2,1,2,2006
2018,201801124547,1,239.80618486,1,2,2,2,2011
2018,201801124547,2,239.80618486,1,4,2,2,2011
2018,201801124561,1,161.74150749,3,2,2,2,2009
2018,201801124561,2,161.74150749,2,2,2,2,2005
2018,201801124578,1,170.9125413,3,2,2,2,2002
2018,201801124578,2,170.9125413,1,4,2,2,2014
2018,201801124591,1,29.856290986,1,2,2,2,2010
2018,201801124600,1,67.857868846,1,2,2,2,2015
2018,201801124600,2,67.857868846,1,4,2,2,2018
2018,201801124602,1,161.74150749,1,2,2,2,2003
2018,201801124602,2,161.74150749,1,4,2,2,2009
2018,201801124609,1,67.857868846,3,2,2,2,2013
2018,201801124609,2,67.857868846,4,4,2,2,2014
2018,201801124617,1,239.80618486,2,2,1,2,1998
2018,201801124634,1,245.41897971,1,2,2,1,2000
2018,201801124638,1,70.557794144,1,4,2,2,2017
2018,201801124638,2,70.557794144,1,2,2,2,2003
2018,201801124647,1,68.346129991,3,2,2,2,2018
2018,201801124647,2,68.346129991,1,4,2,2,2012
2018,201801124649,1,31.939756106,1,2,2,2,2015
2018,201801124649,2,31.939756106,3,2,2,2,2017
2018,201801124653,1,29.133297861,1,3,2,2,2012
2018,201801124658,1,27.027980919,1,2,2,2,2006
2018,201801124658,2,27.027980919,1,2,2,2,2010
2018,201801124661,1,64.422795876,4,2,2,1,2018
2018,201801124664,1,164.89080582,2,2,2,2,2006
2018,201801124664,2,164.89080582,2,4,2,2,2016
2018,201801124676,1,231.86050844,2,2,2,2,2013
2018,201801124678,1,156.63842034,4,2,2,2,2005
2018,201801124678,2,156.63842034,2,4,2,2,2018
2018,201801124678,3,156.63842034,3,4,2,2,2012
2018,201801124697,1,160.40766105,2,1,1,1,2006
2018,201801124698,1,239.54062011,1,3,2,2,2007
2018,201801124698,2,239.54062011,3,2,2,2,2011
2018,201801124723,1,164.89080582,1,2,2,2,2016
2018,201801124723,2,164.89080582,1,4,2,2,2019
2018,201801124723,3,164.89080582,2,4,2,2,2006
2018,201801124727,1,237.78983729,1,2,2,2,2004
2018,201801124745,1,170.86492211,1,4,2,2,2012
2018,201801124745,2,170.86492211,3,2,2,2,2006
2018,201801124750,1,159.9994557,2,2,2,2,1997
2018,201801124750,2,159.9994557,3,2,2,2,2013
2018,201801124751,1,28.812477141,1,2,1,1,2002
2018,201801124755,1,170.86492211,2,2,2,2,2017
2018,201801124755,2,170.86492211,1,4,2,2,2007
2018,201801124767,1,237.78983729,1,2,2,1,2006
2018,201801124768,1,170.86492211,3,2,2,2,2015
2018,201801124768,2,170.86492211,1,3,2,2,2013
2018,201801124835,1,158.9392246,2,3,2,2,2014
2018,201801124835,2,158.9392246,1,5,2,2,2010
2018,201801124874,1,29.86237855,1,3,2,2,2016
2018,201801124906,1,27.698722945,3,2,2,2,2008
2018,201801124945,1,238.02649893,3,2,2,2,2008
2018,201801124945,2,238.02649893,2,2,2,2,1996
2018,201801124959,1,238.02649894,2,2,2,2,1994
2018,201801124959,2,238.02649894,1,4,2,2,2004
2018,201801124962,1,169.13082805,3,2,2,2,2016
2018,201801124963,1,27.952941042,7,2,2,2,2005
2018,201801124963,2,27.952941042,1,2,2,2,2011
2018,201801125015,1,238.02649894,3,2,2,2,2011
2018,201801125015,2,238.02649894,2,4,2,2,2011
2018,201801125022,1,30.104847399,1,3,2,2,2015
2018,201801125025,1,13.390861564,1,2,2,2,2014
2018,201801125025,2,13.390861564,2,4,2,2,2015
2018,201801125027,1,152.54076963,3,2,2,2,2016
2018,201801125027,2,152.54076963,1,4,2,2,1996
2018,201801125028,1,232.51388004,1,4,2,2,2009
2018,201801125028,2,232.51388004,3,2,2,2,2005
2018,201801125031,1,167.97279687,3,2,2,2,1987
2018,201801125031,2,167.97279687,2,4,2,2,2017
2018,201801125049,1,232.51388004,3,2,2,1,1990
2018,201801125049,2,232.51388004,1,4,2,2,2002
2018,201801125056,1,30.533348976,3,2,2,2,2018
2018,201801125066,1,239.90528838,1,2,2,2,2004
2018,201801125066,2,239.90528838,1,4,2,2,2012
2018,201801125106,1,171.09035147,1,2,2,2,2016
2018,201801125106,2,171.09035147,2,4,2,2,2017
2018,201801125215,1,133.45667116,1,3,2,2,2006
2018,201801125215,2,133.45667116,6,5,2,2,1997
2018,201801125245,1,241.36784567,1,2,2,2,2011
2018,201801125245,2,241.36784567,1,5,2,2,2003
2018,201801125308,1,171.74742403,3,3,2,2,2016
2018,201801125308,2,171.74742403,2,5,2,2,2018
2018,201801125440,1,30.337788332,1,2,2,2,2006
2018,201801125542,1,30.401689624,1,2,2,2,2016
2018,201801125581,1,171.46208845,1,2,2,2,2005
2018,201801125581,2,171.46208845,2,4,2,2,2014
2018,201801125621,1,133.77391663,2,3,2,2,2012
2018,201801125621,2,133.77391663,6,5,2,2,2012
2018,201801125658,1,68.193798442,1,3,2,2,2014
2018,201801125658,2,68.193798442,1,2,2,2,2010
2018,201801125658,3,68.193798442,1,2,2,2,2010
2018,201801125681,1,30.401689624,1,5,2,2,2015
2018,201801125685,1,129.42036016,6,1,1,1,2012
2018,201801125686,1,65.856503061,3,2,2,1,1997
2018,201801125686,2,65.856503061,1,2,2,2,2018
2018,201801125699,1,67.581587928,1,2,2,2,2014
2018,201801125699,2,67.581587928,3,4,2,2,2007
2018,201801125699,3,67.581587928,1,4,2,2,2014
2018,201801125699,4,67.581587928,4,4,2,2,2017
2018,201801125704,1,169.13082805,4,2,2,2,1996
2018,201801125704,2,169.13082805,1,4,2,2,2016
2018,201801125706,1,169.13082805,2,2,2,2,2018
2018,201801125706,2,169.13082805,2,3,2,2,2006
2018,201801125712,1,236.36421342,1,2,2,2,2010
2018,201801125712,2,236.36421342,4,4,2,2,2005
2018,201801125725,1,170.35107956,3,4,2,2,2017
2018,201801125725,2,170.35107956,3,2,2,2,2007
2018,201801125733,1,239.51086568,1,2,2,2,2013
2018,201801125738,1,233.97721032,3,2,2,2,2013
2018,201801125738,2,233.97721032,1,4,2,2,2012
2018,201801125739,1,26.949654355,1,2,2,2,2001
2018,201801125739,2,26.949654355,1,4,2,2,2008
2018,201801125746,1,170.54240673,1,2,2,2,2016
2018,201801125746,2,170.54240673,2,3,2,2,2007
2018,201801125791,1,166.35565385,1,2,2,2,2001
2018,201801125791,2,166.35565385,4,4,2,2,2015
2018,201801125811,1,65.900889585,3,2,2,2,2010
2018,201801125811,2,65.900889585,1,4,2,2,2008
2018,201801125811,3,65.900889585,3,4,2,2,2018
2018,201801125860,1,170.35107956,4,4,2,2,2018
2018,201801125860,2,170.35107956,3,2,2,2,2005
2018,201801125870,1,239.51086568,1,1,2,2,2003
2018,201801125874,1,31.688442341,1,3,2,2,2015
2018,201801125885,1,29.355432268,1,2,2,2,2008
2018,201801125897,1,239.51086568,4,2,2,2,2006
2018,201801125897,2,239.51086568,1,2,2,2,2007
2018,201801125907,1,233.97721032,1,2,2,2,2013
2018,201801125907,2,233.97721032,2,4,2,2,2013
2018,201801125918,1,233.27640153,4,5,2,2,2005
2018,201801125920,1,134.17014196,1,4,2,2,2016
2018,201801125920,2,134.17014196,6,2,2,2,2015
2018,201801125920,3,134.17014196,2,5,2,2,2014
2018,201801125926,1,167.76785939,1,4,2,2,2004
2018,201801125926,2,167.76785939,3,2,2,2,2016
2018,201801125951,1,68.140224518,6,2,2,2,2017
2018,201801125951,2,68.140224518,3,4,2,2,2015
2018,201801125984,1,166.35565385,1,5,2,2,2014
2018,201801125984,2,166.35565385,3,2,2,2,2016
2018,201801125984,3,166.35565385,1,2,2,2,2013
2018,201801125998,1,69.253329583,1,2,2,2,2004
2018,201801125998,2,69.253329583,1,4,2,2,2015
2018,201801126003,1,138.3940261,1,4,2,2,2011
2018,201801126003,2,138.3940261,8,4,2,2,1999
2018,201801126011,1,31.699880813,1,2,2,2,2003
2018,201801126020,1,170.54240673,6,3,2,2,2015
2018,201801126020,2,170.54240673,3,4,2,2,2015
2018,201801126021,1,164.87585812,1,4,2,2,2010
2018,201801126021,2,164.87585812,1,2,2,2,2004
2018,201801126024,1,131.69951628,6,3,2,2,2016
2018,201801126024,2,131.69951628,8,5,2,2,2014
2018,201801126025,1,70.997046952,1,5,2,2,2015
2018,201801126025,2,70.997046952,1,2,2,2,2006
2018,201801126036,1,182.80074647,1,2,2,2,2005
2018,201801126036,2,182.80074647,1,4,2,2,2014
2018,201801126040,1,182.80074647,4,2,2,2,2015
2018,201801126040,2,182.80074647,1,4,2,2,2015
2018,201801126043,1,256.8505912,1,2,2,2,2007
2018,201801126044,1,143.98823549,6,5,2,2,2010
2018,201801126044,2,143.98823549,2,4,2,2,2016
2018,201801126047,1,256.8505912,1,2,2,2,2006
2018,201801126047,2,256.8505912,4,4,2,2,2000
2018,201801126048,1,171.48943461,2,2,2,2,1995
2018,201801126048,2,171.48943461,1,2,2,2,2003
2018,201801126049,1,73.468096153,1,2,2,2,2001
2018,201801126049,2,73.468096153,1,4,2,2,2015
2018,201801126056,1,182.80074647,3,2,2,2,1997
2018,201801126056,2,182.80074647,3,4,2,2,2014
2018,201801126059,1,182.80074647,3,2,2,2,2010
2018,201801126059,2,182.80074647,1,4,2,2,2016
2018,201801126061,1,256.8505912,1,2,2,2,2013
2018,201801126061,2,256.8505912,3,4,2,2,2000
2018,201801126063,1,171.48943461,1,2,2,2,2013
2018,201801126063,2,171.48943461,1,5,2,2,1993
2018,201801126066,1,256.8505912,1,2,2,2,1999
2018,201801126071,1,182.80074647,1,2,2,2,2016
2018,201801126071,2,182.80074647,1,4,2,2,2005
2018,201801126073,1,256.8505912,3,2,2,2,2005
2018,201801126073,2,256.8505912,1,4,2,2,2002
2018,201801126073,3,256.8505912,1,4,2,2,2002
2018,201801126082,1,256.8505912,1,5,2,1,2012
2018,201801126087,1,182.80074647,4,2,2,2,2016
2018,201801126087,2,182.80074647,2,3,2,2,2003
2018,201801126088,1,256.8505912,1,2,2,1,1998
2018,201801126095,1,73.468096153,3,2,2,2,2001
2018,201801126095,2,73.468096153,1,4,2,2,2015
2018,201801126098,1,182.80074647,3,2,2,2,2010
2018,201801126098,2,182.80074647,1,5,2,2,2014
2018,201801126100,1,171.48943461,1,2,2,2,2009
2018,201801126100,2,171.48943461,3,4,2,2,2006
2018,201801126108,1,170.64936251,1,2,2,2,2017
2018,201801126108,2,170.64936251,1,2,2,2,2018
2018,201801126114,1,132.19368603,6,4,2,2,2014
2018,201801126114,2,132.19368603,6,2,2,2,2018
2018,201801126122,1,239.78068422,3,5,2,2,2013
2018,201801126122,2,239.78068422,1,2,2,2,2008
2018,201801126133,1,238.54654396,1,2,2,2,2006
2018,201801126142,1,135.7810901,6,2,2,2,2007
2018,201801126155,1,245.04928242,1,2,2,2,2005
2018,201801126155,2,245.04928242,1,5,2,2,2012
2018,201801126167,1,130.42889269,6,3,2,2,2015
2018,201801126167,2,130.42889269,6,3,2,2,2007
2018,201801126172,1,66.290505971,1,3,2,2,2015
2018,201801126172,2,66.290505971,1,2,2,2,2017
2018,201801126180,1,230.58535581,3,2,2,2,2003
2018,201801126186,1,248.45683756,1,2,2,2,2004
2018,201801126189,1,170.35107957,2,2,2,2,2015
2018,201801126189,2,170.35107957,4,4,2,2,2000
2018,201801126190,1,165.93629339,2,5,2,2,2016
2018,201801126190,2,165.93629339,1,2,2,2,1995
2018,201801126195,1,155.17164895,3,2,1,2,2002
2018,201801126212,1,36.475678473,1,2,2,2,2006
2018,201801126212,2,36.475678473,7,2,2,2,2005
2018,201801126216,1,230.58535581,3,2,2,2,2000
2018,201801126216,2,230.58535581,3,4,2,2,2002
2018,201801126227,1,165.93629339,1,2,2,1,2005
2018,201801126227,2,165.93629339,1,4,2,2,2017
2018,201801126228,1,164.31740137,1,2,2,2,2012
2018,201801126228,2,164.31740137,3,4,2,2,2015
2018,201801126241,1,165.93629339,1,2,2,2,2010
2018,201801126241,2,165.93629339,2,5,2,2,2014
2018,201801126250,1,230.80280132,1,5,2,2,1997
2018,201801126250,2,230.80280132,2,3,2,2,2010
2018,201801126252,1,35.665317008,1,5,2,2,2016
2018,201801126253,1,130.42889269,6,6,2,2,2018
2018,201801126253,2,130.42889269,1,2,2,2,2010
2018,201801126260,1,230.58535581,2,2,2,1,2004
2018,201801126266,1,193.3845999,1,2,2,2,2008
2018,201801126274,1,279.02470947,2,4,2,2,2012
2018,201801126274,2,279.02470947,4,2,2,2,2007
2018,201801126279,1,78.134540156,1,2,2,2,2013
2018,201801126279,2,78.134540156,1,2,2,2,2014
2018,201801126294,1,287.46256762,3,2,2,2,1996
2018,201801126294,2,287.46256762,2,5,2,2,2001
2018,201801126326,1,169.66340548,3,5,2,2,2003
2018,201801126326,2,169.66340548,6,2,2,2,2012
2018,201801126350,1,190.69810154,1,2,1,1,2018
2018,201801126354,1,146.08973363,1,5,2,1,2015
2018,201801126354,2,146.08973363,6,2,2,2,2013
2018,201801126360,1,270.08682714,1,2,2,2,2001
2018,201801126390,1,76.421257826,1,2,2,1,2015
2018,201801126390,2,76.421257826,3,4,2,2,2003
2018,201801126436,1,265.23227319,4,2,2,2,2013
2018,201801126436,2,265.23227319,1,4,2,2,1997
2018,201801126475,1,178.40208686,1,5,2,2,2006
2018,201801126475,2,178.40208686,1,3,2,2,2011
2018,201801126476,1,39.426410536,1,5,1,2,2004
2018,201801126504,1,74.967626579,2,2,2,1,2004
2018,201801126504,2,74.967626579,1,4,2,2,2015
2018,201801126508,2,239.71349846,4,4,2,2,1998
2018,201801126517,1,230.58535581,2,2,2,2,2013
2018,201801126517,2,230.58535581,1,5,2,2,2009
2018,201801126524,1,130.4288927,6,3,2,2,2016
2018,201801126524,2,130.4288927,3,5,2,2,2014
2018,201801126536,1,165.93629339,1,3,2,2,2015
2018,201801126536,2,165.93629339,2,2,2,1,2000
2018,201801126540,1,171.54669828,3,2,2,2,2012
2018,201801126540,2,171.54669828,1,3,2,2,2015
2018,201801126543,1,170.64936251,1,2,2,2,2006
2018,201801126543,2,170.64936251,1,4,2,2,2007
2018,201801126543,3,170.64936251,2,2,2,2,1997
2018,201801126543,4,170.64936251,2,2,2,2,2014
2018,201801126543,5,170.64936251,2,2,2,2,2003
2018,201801126543,6,170.64936251,1,2,2,2,2008
2018,201801126552,1,66.236516992,1,2,2,2,2018
2018,201801126552,2,66.236516992,4,2,2,2,2017
2018,201801126561,1,164.31740137,1,2,2,2,2017
2018,201801126561,2,164.31740137,1,4,2,2,2009
2018,201801126569,1,31.699880814,1,2,2,2,1997
2018,201801126588,1,177.31910953,1,2,2,2,2012
2018,201801126588,2,177.31910953,3,3,2,2,2018
2018,201801126594,1,68.140224518,1,2,2,2,2009
2018,201801126594,2,68.140224518,1,4,2,2,2017
2018,201801126597,1,13.861093761,1,4,2,2,2017
2018,201801126597,2,13.861093761,1,2,2,2,2008
2018,201801126716,1,37.156736702,1,2,2,2,2012
2018,201801126716,2,37.156736702,1,2,2,2,2010
2018,201801126733,1,228.90184812,1,2,2,1,2007
2018,201801126733,2,228.90184812,3,4,2,2,2007
2018,201801126740,1,37.156736702,1,2,2,2,2011
2018,201801126740,2,37.156736702,2,5,1,2,2005
2018,201801126748,1,239.71349846,3,2,2,2,2007
2018,201801126748,2,239.71349846,1,4,2,2,2009
2018,201801126749,1,164.65448212,4,4,2,2,2013
2018,201801126749,2,164.65448212,1,2,2,2,2015
2018,201801126765,1,157.30090507,1,2,2,2,2007
2018,201801126765,2,157.30090507,4,5,2,2,2009
2018,201801126766,1,166.87607369,3,2,2,1,2011
2018,201801126766,2,166.87607369,2,4,2,1,2007
2018,201801126766,3,166.87607369,3,4,2,2,2014
2018,201801126768,1,27.561556738,7,2,2,1,2017
2018,201801126770,1,30.224298691,2,5,2,2,2014
2018,201801126783,1,163.08517075,1,2,2,2,2010
2018,201801126784,1,230.80280132,3,2,2,2,2003
2018,201801126784,2,230.80280132,1,4,2,2,2005
2018,201801126788,1,239.78068422,1,2,2,2,2013
2018,201801126788,2,239.78068422,1,4,2,2,2004
2018,201801126795,1,66.236516994,3,2,2,2,2008
2018,201801126795,2,66.236516994,1,4,2,2,2015
2018,201801126795,3,66.236516994,1,4,2,2,2013
2018,201801126807,1,30.224298691,6,3,2,2,2013
2018,201801126812,1,70.563045963,1,4,2,2,2005
2018,201801126812,2,70.563045963,2,2,2,2,2017
2018,201801126814,1,65.900889585,1,2,2,2,2008
2018,201801126814,2,65.900889585,1,5,2,2,2016
2018,201801126828,1,68.242863291,1,2,2,2,2014
